Name,PSNR-RGB,PSNR-Y,Weighted-PSNR-YUV,SSIM,MSE,TimeTaken
google_water_157.jpg,24.8314694,26.15823953,32.70651333,0.746709289,0.002422011,0.003774405
google_texture_560.jpg,38.64330118,39.97645103,43.19029024,0.970071587,0.000100544,0.003665686
google_painting_53.jpg,18.44325409,19.75173001,26.80963887,0.442105927,0.010588319,0.002477407
google_plastic_160.jpg,19.6674182,21.02028863,26.25330364,0.480484206,0.007906261,0.002567291
google_lined_195.jpg,24.02363679,25.33420843,34.17906092,0.744706371,0.002928055,0.003574133
google_glass_671.jpg,33.26927352,34.71026449,38.76740222,0.953546522,0.000338044,0.002470732
google_plastic_142.jpg,23.07233092,24.39176436,inf,0.789094633,0.003637672,0.003722668
google_lined_230.jpg,23.0101286,24.35043215,30.45847038,0.678505936,0.003672458,0.002753973
google_mosaic_389.jpg,21.04598559,22.47558668,26.51484365,0.804958762,0.005655114,0.003317118
google_grass_171.jpg,17.36444373,18.63003416,23.53452635,0.718066925,0.01370871,0.00316596
google_water_168.jpg,22.86378173,24.20871095,30.08547699,0.830945515,0.003794276,0.003420353
google_texture_684.jpg,29.76519877,30.93857382,35.46104665,0.788162905,0.000805643,0.00325346
google_Metal_115.jpg,17.63088622,18.95275473,28.14662142,0.762549763,0.012726956,0.003163338
google_woven_128.jpg,25.16304892,26.55185465,31.18618568,0.855616598,0.00221215,0.002501965
google_texture_669.jpg,22.08272115,23.38655581,29.32977049,0.73628981,0.004585054,0.002400637
google_Metal_202.jpg,36.74717252,38.10366603,41.84234066,0.924145269,0.000154751,0.003271818
google_Fabric_587.jpg,22.59050181,24.03519716,28.90456717,0.612386462,0.003948938,0.002325058
google_marble_410.jpg,33.53425238,34.86279086,39.60199487,0.950189207,0.000326378,0.003126144
google_mosaic_289.jpg,27.82575588,29.20939381,34.01410826,0.856037985,0.001199667,0.003672123
google_urban_47.jpg,15.85327704,17.16224109,24.5721966,0.585590589,0.019220996,0.003370047
google_Metal_111.jpg,23.6558251,24.99015475,31.20092597,0.699166605,0.003169455,0.004096031
google_Stone_235.jpg,26.9267666,28.22409844,33.7201591,0.835183987,0.001505186,0.003977537
google_grass_63.jpg,21.2113056,22.3565532,27.45207677,0.752064925,0.005812255,0.003387451
google_Stone_163.jpg,21.03309623,22.35697066,29.78468232,0.676363259,0.005811697,0.002114296
google_woven_283.jpg,30.31666618,31.66066846,36.7266439,0.859817855,0.000682234,0.003818035
google_texture_655.jpg,28.83570531,30.14932724,35.99768431,0.848542805,0.000966201,0.004028082
google_brick_17.jpg,27.7670477,29.09308963,35.09606439,0.799901974,0.001232228,0.003465176
google_woven_119.jpg,18.29327592,19.61639436,27.44256602,0.457939641,0.010923469,0.002499104
google_Stone_177.jpg,21.66906316,22.99156335,29.91183595,0.670507166,0.005021618,0.003430605
google_mosaic_290.jpg,25.52480796,26.82632273,32.89734119,0.787973703,0.002076671,0.004125834
google_wood_293.jpg,23.99388103,25.3283468,31.54106554,0.614014438,0.002932009,0.003338099
google_brick_32.jpg,25.90019094,27.23745308,33.09436489,0.767705476,0.001889099,0.003619909
google_Stone_151.jpg,21.8643537,23.18839297,30.41831891,0.713905288,0.00479911,0.003157377
google_water_154.jpg,28.03191424,29.35653003,35.60985861,0.795788406,0.001159704,0.002748013
google_Metal_117.jpg,16.62721257,17.94754664,28.10750944,0.463715763,0.016041513,0.002611399
