Name,PSNR-RGB,PSNR-Y,Weighted-PSNR-YUV,SSIM,MSE,TimeTaken
55073.jpg,20.77716559,22.02477449,27.64502273,0.547744663,0.006273683,0.003437281
66053.jpg,25.88024037,27.156515,32.02106876,0.702806187,0.001924636,0.003891468
295087.jpg,25.78994107,27.20802977,30.9799254,0.728188909,0.001901941,0.00426507
143090.jpg,30.79691442,32.39717044,36.42170634,0.885160831,0.000575815,0.004643917
24077.jpg,24.35581739,25.9771631,29.16772471,0.849341666,0.00252513,0.003810167
38082.jpg,25.76100436,27.09167003,32.50156561,0.636001057,0.001953588,0.003556967
102061.jpg,24.52450438,25.8940288,31.16788665,0.799799661,0.002573932,0.004099607
147091.jpg,24.20781769,25.59044677,30.11344034,0.800548805,0.002760294,0.002429247
21077.jpg,24.90939491,26.25970083,31.61442147,0.735428852,0.002366083,0.002983093
76053.jpg,27.5075398,28.79768927,32.93877969,0.719928402,0.001318958,0.00334239
8023.jpg,28.05661816,29.42914705,33.87849875,0.875015798,0.001140474,0.004181147
220075.jpg,25.71862298,27.10945799,31.35095202,0.867298803,0.001945603,0.00323391
182053.jpg,22.80105571,24.10976272,30.23275599,0.759704506,0.003881716,0.002696753
65033.jpg,23.44917712,24.72046506,29.52112243,0.61057233,0.003372512,0.002439737
271035.jpg,25.6507269,26.99010693,32.0538208,0.763337619,0.001999813,0.003908396
296059.jpg,29.48814333,30.84634147,35.67298749,0.78524551,0.000822936,0.003447056
41069.jpg,22.30895986,23.62200376,30.097504,0.506526823,0.004343098,0.004275084
12084.jpg,25.66924341,27.25959487,30.76989668,0.735205388,0.001879492,0.004517794
134035.jpg,22.67573077,24.10275997,30.07050428,0.748964434,0.00388798,0.003514767
296007.jpg,30.58337307,31.91023365,36.65132425,0.799269329,0.000644135,0.002903223
145086.jpg,24.33765805,25.69609046,30.40532393,0.728181169,0.002693959,0.004368544
157055.jpg,24.59230801,26.0316602,30.55208574,0.783703108,0.002493641,0.004342318
163085.jpg,27.82445319,29.2054751,34.08909968,0.805243076,0.00120075,0.004672527
361010.jpg,26.63506485,27.99514035,32.28667481,0.796875154,0.001586668,0.003518105
14037.jpg,32.5073342,33.90325426,38.05861008,0.886031577,0.000407075,0.00471282
175032.jpg,19.55038484,20.84769208,26.28177919,0.459865184,0.008226797,0.002984524
109053.jpg,27.67995261,29.03405469,33.86452671,0.809348142,0.001249092,0.00376153
58060.jpg,19.65327147,20.89927932,26.06427172,0.609617163,0.008129654,0.004140377
89072.jpg,25.1817419,26.50413369,32.25401984,0.730976345,0.002236591,0.00265193
105025.jpg,24.63050748,25.96981746,31.16531434,0.724625561,0.002529404,0.003464699
219090.jpg,24.97745703,26.28789825,32.13730175,0.752734031,0.00235077,0.003872395
285079.jpg,23.80051911,25.1648521,30.10080208,0.694645847,0.003044492,0.004054308
175043.jpg,23.55365097,24.88985262,29.92540214,0.690436741,0.003243506,0.004355431
299086.jpg,30.05755608,31.44071305,35.77096943,0.80891396,0.000717676,0.002695799
376043.jpg,23.91233463,25.29572975,30.59192757,0.62043895,0.002954112,0.004081726
106024.jpg,31.85839715,33.25529386,37.88497984,0.894275717,0.000472575,0.003512859
97033.jpg,23.23409514,24.54047695,30.45913987,0.713349001,0.003515218,0.004724264
351093.jpg,21.237234,22.55092136,28.51330748,0.663257458,0.005557863,0.003935814
16077.jpg,25.99818754,27.37981545,31.78363558,0.746156402,0.001828178,0.003705025
123074.jpg,28.44471973,29.79216593,35.12706366,0.823715958,0.001049019,0.002417326
253027.jpg,20.70288929,22.03952883,28.87436272,0.69712217,0.006252405,0.002441168
197017.jpg,26.56319038,27.89030926,33.11906746,0.720145889,0.001625433,0.002287865
210088.jpg,31.40423498,33.17474521,36.04761655,0.928557926,0.000481421,0.004543304
126007.jpg,27.12354736,28.65806185,32.61955718,0.817236587,0.001362052,0.003445148
229036.jpg,21.10477587,22.43088592,28.50803742,0.627702146,0.005713621,0.003002644
306005.jpg,26.3769259,27.80988055,32.09945381,0.795302968,0.001655816,0.002233505
86000.jpg,23.88913028,25.2616755,29.69241999,0.778348453,0.002977368,0.004440308
130026.jpg,23.50173388,24.79857357,30.49215819,0.687663947,0.003312399,0.003843069
216081.jpg,23.99185426,25.28479471,29.46024573,0.71540934,0.00296156,0.002871037
69015.jpg,28.65656383,30.00976125,34.73583954,0.808596911,0.000997755,0.002318144
37073.jpg,27.97230214,29.31015714,33.98729514,0.784502394,0.001172153,0.003811598
54082.jpg,26.85726253,28.18802107,33.60695799,0.716431044,0.001517742,0.003770828
159008.jpg,25.88427958,27.1640294,32.31119421,0.827860491,0.001921308,0.003976583
260058.jpg,31.0385791,32.36832954,37.06593286,0.797766007,0.000579652,0.003763437
38092.jpg,24.80106243,26.10222947,31.60869645,0.717584085,0.002453449,0.004393816
101087.jpg,26.90241296,28.23788161,33.03784503,0.809996443,0.001500417,0.002681017
160068.jpg,25.41012028,26.69048024,31.90443027,0.839438935,0.002142654,0.003329754
304034.jpg,22.75574837,24.06168038,29.1490927,0.689874653,0.00392493,0.004377127
227092.jpg,32.28088342,33.67738653,38.25024016,0.854048441,0.000428806,0.002763748
170057.jpg,28.19436287,29.51702389,34.16064731,0.824985395,0.001117629,0.00279808
41033.jpg,29.17731688,30.50337554,36.08011835,0.79043277,0.000890558,0.003815413
43074.jpg,28.39037018,29.65000102,34.36887718,0.823910971,0.001083927,0.003903627
69040.jpg,23.55367595,24.90575253,30.28336726,0.662193555,0.003231653,0.003950119
87046.jpg,24.58605194,25.91004155,31.73929148,0.786591932,0.00256446,0.003500223
101085.jpg,22.47039545,23.79072058,29.60116799,0.593309181,0.00417761,0.003501415
196073.jpg,26.51066772,27.83648518,34.29682575,0.517932941,0.001645703,0.003355026
236037.jpg,23.39870092,24.76259141,30.11907247,0.655257498,0.003339957,0.002691746
223061.jpg,23.02040114,24.35389249,30.52474957,0.677023925,0.003669533,0.003846169
300091.jpg,26.95111862,28.3253155,33.27337296,0.783227468,0.001470512,0.00387907
103070.jpg,28.93606833,30.289482,35.39338032,0.849800848,0.000935517,0.003713131
189080.jpg,32.54928574,33.89320315,38.13405379,0.885375127,0.000408018,0.003488779
241048.jpg,23.20800009,24.54092531,29.52496613,0.627807731,0.003514855,0.003546238
291000.jpg,19.85712573,21.26688728,25.93217082,0.451107649,0.00746984,0.003784418
167083.jpg,18.46227422,19.77171922,26.50804332,0.524335927,0.010539696,0.003705502
304074.jpg,24.43081924,25.76566546,31.44620714,0.645000063,0.002651145,0.003789902
78004.jpg,24.37287995,25.67474455,31.79530358,0.721298523,0.002707232,0.003688097
148026.jpg,20.33324379,21.61785146,26.92198464,0.670661563,0.006889931,0.002603292
