Name,PSNR-RGB,PSNR-Y,Weighted-PSNR-YUV,SSIM,MSE,TimeTaken
google_painting_138.jpg,23.1510891,24.59120719,28.61404714,0.712535667,0.003474396,0.00216651
google_lined_209.jpg,19.03293683,20.3571845,29.15941616,0.543523829,0.009210465,0.003468513
google_brick_46.jpg,22.81256459,24.15904401,29.74704342,0.668354669,0.003837917,0.002436399
google_woven_90.jpg,25.03871912,26.3584047,inf,0.803707666,0.002312914,0.002002954
google_texture_667.jpg,26.1122713,27.45170595,32.89147034,0.844793242,0.001798164,0.002015829
google_texture_659.jpg,23.173907,24.63994151,27.3408274,0.901322217,0.003435626,0.002923965
google_glass_660.jpg,20.5863609,21.91155683,29.29347239,0.713465986,0.006439384,0.003144979
google_water_151.jpg,26.7527735,28.10093118,34.20806513,0.69311572,0.001548485,0.002580881
google_Paper_101.jpg,29.29696395,30.6205543,36.0849315,0.815234788,0.000866851,0.002794266
google_Stone_199.jpg,24.54853643,25.87155411,33.05528242,0.61892714,0.002587287,0.003214598
google_woven_56.jpg,26.73678643,28.08340259,33.62609106,0.779894163,0.001554747,0.002180576
google_texture_619.jpg,34.26345449,35.72311795,39.63942613,0.908882614,0.000267725,0.002331734
google_urban_4.jpg,19.78624814,21.1054152,29.74174263,0.764293344,0.007752798,0.003618717
google_water_216.jpg,27.68711439,29.0105497,34.94894623,0.71340608,0.001255871,0.002334833
google_marble_284.jpg,24.01880956,25.32247928,31.52819253,0.628139089,0.002935973,0.003412962
google_woven_286.jpg,22.66581699,24.00194038,30.00000373,0.803470674,0.003979293,0.002353907
